t,flows,fwd_pkts,bwd_pkts,syn_flags,ack_flags,oneway_flows,label,one_way_ratio,fb_ratio,volume_raw,asym_raw,volume_z,asym_z,volume_alert,asym_alert
17994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
17995,10.00000000,10.00000000,15.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.68750000,10.00000000,5.23248144,1.34898152,0.21629103,0,0
17996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
17997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
17998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
17999,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,1.66666667,1.00000000,0.98082925,-0.67449076,-0.64026228,0,0
18000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18005,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.50000000,2.00000000,0.81093022,-0.44966051,-0.67449076,0,0
18006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18013,4.00000000,4.00000000,10.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.45454545,4.00000000,1.49877380,0.00000000,-0.53591529,0,0
18014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18018,3.00000000,147.00000000,233.00000000,0.00000000,2.00000000,0.00000000,0,0.00000000,0.63247863,3.00000000,1.47029848,-0.22483025,-0.54165203,0,0
18019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18021,1.00000000,31.00000000,36.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,0.86486486,1.00000000,0.62318859,-0.67449076,-0.71231387,0,0
18022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18028,1.00000000,3.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,1.00000000,0.69314718,-0.67449076,-0.69821976,0,0
18029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18030,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,1,0.00000000,0.75000000,2.00000000,1.11923158,-0.44966051,-0.61237925,0,0
18031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18032,1.00000000,6.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,1.00000000,7.00000000,1.00000000,4.15888308,-0.67449076,0.00000000,0,0
18033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18036,1.00000000,6.00000000,4.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,1.40000000,1.00000000,0.87546874,-0.67449076,-0.66148859,0,0
18037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18042,3.00000000,6.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0,1.00000000,7.00000000,3.00000000,12.47664925,-0.22483025,1.67572742,0,0
18043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18045,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.75000000,2.00000000,1.11923158,-0.44966051,-0.61237925,0,0
18046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18066,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18079,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18081,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,1.66666667,1.00000000,0.98082925,-0.67449076,-0.64026228,0,0
18082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18098,3.00000000,6.00000000,2.00000000,0.00000000,0.00000000,2.00000000,0,0.66666667,2.33333333,3.00000000,6.01986402,-0.22483025,0.37491999,0,0
18099,12.00000000,30.00000000,2.00000000,0.00000000,0.00000000,11.00000000,0,0.91666667,10.33333333,12.00000000,55.83820943,1.79864203,10.41150502,0,1
18100,20.00000000,52.00000000,2.00000000,0.00000000,0.00000000,19.00000000,0,0.95000000,17.66666667,20.00000000,114.14283668,3.59728405,22.15776725,0,1
18101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18105,1.00000000,31.00000000,36.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,0.86486486,1.00000000,0.62318859,-0.67449076,-0.71231387,0,0
18106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18107,3.00000000,9.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0,1.00000000,10.00000000,3.00000000,14.38737164,-0.22483025,2.06066850,0,0
18108,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.66666667,1.00000000,0.51082562,-0.67449076,-0.73495092,0,0
18109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18115,3.00000000,6.00000000,5.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,1.16666667,3.00000000,2.31956966,-0.22483025,-0.37055477,0,0
18116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18121,1.00000000,2.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,1.00000000,1.00000000,0.69314718,-0.67449076,-0.69821976,0,0
18122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
18133,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1,0.00000000,1.66666667,1.00000000,0.98082925,-0.67449076,-0.64026228,0,0
18134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,-0.89932101,-0.83786371,0,0
