t,flows,fwd_pkts,bwd_pkts,syn_flags,ack_flags,oneway_flows,label
19298,3.00000000,35.00000000,41.00000000,0.00000000,1.00000000,0.00000000,1
19299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19308,3.00000000,40.00000000,41.00000000,0.00000000,1.00000000,1.00000000,1
19309,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1
19310,1.00000000,31.00000000,34.00000000,0.00000000,1.00000000,0.00000000,1
19311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19312,4.00000000,10.00000000,2.00000000,0.00000000,1.00000000,3.00000000,1
19313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19317,3.00000000,38.00000000,37.00000000,0.00000000,1.00000000,1.00000000,1
19318,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1
19319,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
19320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19328,2.00000000,63.00000000,57.00000000,0.00000000,2.00000000,0.00000000,0
19329,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
19330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19342,2.00000000,58.00000000,52.00000000,0.00000000,2.00000000,0.00000000,0
19343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19346,1.00000000,3.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0
19347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19349,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19351,4.00000000,4.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0
19352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19354,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19361,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19369,1.00000000,32.00000000,45.00000000,0.00000000,1.00000000,0.00000000,0
19370,2.00000000,31.00000000,38.00000000,0.00000000,1.00000000,0.00000000,0
19371,3.00000000,6.00000000,9.00000000,0.00000000,1.00000000,0.00000000,1
19372,1.00000000,80.00000000,122.00000000,0.00000000,1.00000000,0.00000000,0
19373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19375,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19381,1.00000000,10.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0
19382,1.00000000,28.00000000,36.00000000,0.00000000,0.00000000,0.00000000,0
19383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19384,1.00000000,29.00000000,34.00000000,0.00000000,1.00000000,0.00000000,1
19385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19386,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0
19387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19389,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19391,2.00000000,4.00000000,7.00000000,0.00000000,0.00000000,0.00000000,1
19392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19394,12.00000000,30.00000000,0.00000000,0.00000000,0.00000000,12.00000000,0
19395,12.00000000,30.00000000,0.00000000,0.00000000,0.00000000,12.00000000,0
19396,12.00000000,30.00000000,2.00000000,0.00000000,0.00000000,11.00000000,0
19397,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19398,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19399,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19403,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
19404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19406,8.00000000,20.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0
19407,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19411,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19412,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19415,2.00000000,10.00000000,2.00000000,0.00000000,2.00000000,1.00000000,1
19416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19420,4.00000000,10.00000000,2.00000000,0.00000000,0.00000000,3.00000000,0
19421,12.00000000,30.00000000,0.00000000,0.00000000,0.00000000,12.00000000,0
19422,20.00000000,50.00000000,6.00000000,0.00000000,0.00000000,17.00000000,0
19423,12.00000000,30.00000000,0.00000000,0.00000000,0.00000000,12.00000000,0
19424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19429,6.00000000,151.00000000,151.00000000,0.00000000,6.00000000,0.00000000,0
19430,19.00000000,220.00000000,366.00000000,0.00000000,15.00000000,0.00000000,0
19431,9.00000000,199.00000000,184.00000000,0.00000000,7.00000000,0.00000000,1
19432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19435,5.00000000,8.00000000,3.00000000,0.00000000,0.00000000,3.00000000,0
19436,1.00000000,6.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
19437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19441,1.00000000,48.00000000,59.00000000,0.00000000,1.00000000,0.00000000,0
19442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19444,3.00000000,6.00000000,5.00000000,0.00000000,1.00000000,0.00000000,1
19445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19458,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
19459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19476,1.00000000,3.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
19477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19484,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19496,1.00000000,6.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
19497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19499,4.00000000,10.00000000,2.00000000,0.00000000,0.00000000,3.00000000,0
19500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19512,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19513,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19516,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19519,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19528,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19539,1.00000000,29.00000000,34.00000000,0.00000000,1.00000000,0.00000000,1
19540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19543,3.00000000,7.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0
19544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19545,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
19546,3.00000000,9.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0
19547,4.00000000,13.00000000,11.00000000,0.00000000,0.00000000,0.00000000,1
19548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
19553,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19554,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
19555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
